Time,AvgPredGen,AvgPredNodes,AvgPredConnections,AvgPreyGen,AvgPreyNodes,AvgPreyConnections,predatorPop,predatorSpecies,preyPopulation,preySpecies
237.35,NaN,NaN,NaN,724,100,285,0,0,800,253
237.4,NaN,NaN,NaN,724,100,285,0,0,800,253
237.45,NaN,NaN,NaN,724,100,285,0,0,800,253
237.5,NaN,NaN,NaN,724,100,285,0,0,800,253
237.55,NaN,NaN,NaN,724,100,285,0,0,800,253
237.6,NaN,NaN,NaN,724,100,285,0,0,800,253
237.65,NaN,NaN,NaN,724,100,285,0,0,800,253
237.7,NaN,NaN,NaN,724,100,285,0,0,800,253
237.75,NaN,NaN,NaN,724,100,285,0,0,800,253
237.8,NaN,NaN,NaN,724,100,285,0,0,800,253
237.85,NaN,NaN,NaN,724,100,285,0,0,800,253
237.9,NaN,NaN,NaN,724,100,285,0,0,800,253
237.95,NaN,NaN,NaN,724,100,285,0,0,800,253
238,NaN,NaN,NaN,724,100,285,0,0,800,253
238.05,NaN,NaN,NaN,724,100,285,0,0,800,253
238.1,NaN,NaN,NaN,724,100,285,0,0,800,253
238.15,NaN,NaN,NaN,724,100,285,0,0,800,253
238.2,NaN,NaN,NaN,724,100,285,0,0,800,253
238.25,NaN,NaN,NaN,724,100,285,0,0,800,253
238.3,NaN,NaN,NaN,724,100,285,0,0,800,253
238.35,NaN,NaN,NaN,724,100,285,0,0,800,253
238.4,NaN,NaN,NaN,724,100,285,0,0,800,253
238.45,NaN,NaN,NaN,724,100,285,0,0,800,253
238.5,NaN,NaN,NaN,724,100,285,0,0,800,253
238.55,NaN,NaN,NaN,724,100,285,0,0,800,253
238.6,NaN,NaN,NaN,724,100,285,0,0,800,253
238.65,NaN,NaN,NaN,724,100,285,0,0,800,253
238.7,NaN,NaN,NaN,724,100,285,0,0,800,253
238.75,NaN,NaN,NaN,724,100,285,0,0,800,253
238.8,NaN,NaN,NaN,724,100,285,0,0,800,253
238.85,NaN,NaN,NaN,724,100,285,0,0,800,253
238.9,NaN,NaN,NaN,724,100,285,0,0,800,253
238.95,NaN,NaN,NaN,724,100,285,0,0,800,253
239,NaN,NaN,NaN,724,100,285,0,0,800,253
239.05,NaN,NaN,NaN,724,100,285,0,0,800,253
239.1,NaN,NaN,NaN,724,100,285,0,0,800,253
239.15,NaN,NaN,NaN,724,100,285,0,0,800,253
239.2,NaN,NaN,NaN,724,100,285,0,0,800,253
239.25,NaN,NaN,NaN,724,100,285,0,0,800,253
239.3,NaN,NaN,NaN,724,100,285,0,0,800,253
239.35,NaN,NaN,NaN,724,100,285,0,0,800,253
239.4,NaN,NaN,NaN,724,100,285,0,0,800,253
239.45,NaN,NaN,NaN,724,100,285,0,0,800,253
239.5,NaN,NaN,NaN,724,100,285,0,0,800,253
239.55,NaN,NaN,NaN,724,100,285,0,0,800,253
239.6,NaN,NaN,NaN,724,100,285,0,0,800,253
239.65,NaN,NaN,NaN,724,100,285,0,0,800,253
239.7,NaN,NaN,NaN,724,100,285,0,0,800,253
239.75,NaN,NaN,NaN,724,100,285,0,0,800,253
239.8,NaN,NaN,NaN,724,100,285,0,0,800,253
239.85,NaN,NaN,NaN,724,100,285,0,0,800,253
239.9,NaN,NaN,NaN,724,100,285,0,0,800,253
239.95,NaN,NaN,NaN,724,100,285,0,0,800,253
240,NaN,NaN,NaN,724,100,285,0,0,800,253
240.05,NaN,NaN,NaN,724,100,285,0,0,800,253
240.1,NaN,NaN,NaN,724,100,285,0,0,800,253
240.15,NaN,NaN,NaN,724,100,285,0,0,800,253
240.2,NaN,NaN,NaN,724,100,285,0,0,800,253
240.25,NaN,NaN,NaN,724,100,285,0,0,800,253
240.3,NaN,NaN,NaN,724,100,285,0,0,800,253
240.35,NaN,NaN,NaN,724,100,285,0,0,800,253
240.4,NaN,NaN,NaN,724,100,285,0,0,800,253
240.45,NaN,NaN,NaN,724,100,285,0,0,800,253
240.5,NaN,NaN,NaN,724,100,285,0,0,800,253
240.55,NaN,NaN,NaN,724,100,285,0,0,800,253
240.6,NaN,NaN,NaN,724,100,285,0,0,800,253
240.65,NaN,NaN,NaN,724,100,285,0,0,800,253
240.7,NaN,NaN,NaN,724,100,285,0,0,800,253
240.75,NaN,NaN,NaN,724,100,285,0,0,800,253
240.8,NaN,NaN,NaN,724,100,285,0,0,800,253
240.85,NaN,NaN,NaN,724,100,285,0,0,800,253
240.9,NaN,NaN,NaN,724,100,285,0,0,800,253
240.95,NaN,NaN,NaN,724,100,285,0,0,800,253
241,NaN,NaN,NaN,724,100,285,0,0,800,253
241.05,NaN,NaN,NaN,724,100,285,0,0,800,253
241.1,NaN,NaN,NaN,724,100,285,0,0,800,253
241.15,NaN,NaN,NaN,724,100,285,0,0,800,253
241.2,NaN,NaN,NaN,724,100,285,0,0,800,253
241.25,NaN,NaN,NaN,724,100,285,0,0,800,253
241.3,NaN,NaN,NaN,724,100,285,0,0,800,253
241.35,NaN,NaN,NaN,724,100,285,0,0,800,253
241.4,NaN,NaN,NaN,724,100,285,0,0,800,253
241.45,NaN,NaN,NaN,724,100,285,0,0,800,253
241.5,NaN,NaN,NaN,724,100,285,0,0,800,253
241.55,NaN,NaN,NaN,724,100,285,0,0,800,253
241.6,NaN,NaN,NaN,724,100,285,0,0,800,253
241.65,NaN,NaN,NaN,724,100,285,0,0,800,253
241.7,NaN,NaN,NaN,724,100,285,0,0,800,253
241.75,NaN,NaN,NaN,724,100,285,0,0,800,253
241.8,NaN,NaN,NaN,724,100,285,0,0,800,253
241.85,NaN,NaN,NaN,724,100,285,0,0,800,253
241.9,NaN,NaN,NaN,724,100,285,0,0,800,253
241.95,NaN,NaN,NaN,724,100,285,0,0,800,253
242,NaN,NaN,NaN,724,100,285,0,0,800,253
242.05,NaN,NaN,NaN,724,100,285,0,0,800,253
242.1,NaN,NaN,NaN,724,100,285,0,0,800,253
242.15,NaN,NaN,NaN,724,100,285,0,0,800,253
242.2,NaN,NaN,NaN,724,100,285,0,0,800,253
242.25,NaN,NaN,NaN,724,100,285,0,0,800,253
242.3,NaN,NaN,NaN,724,100,285,0,0,800,253
242.35,NaN,NaN,NaN,724,100,285,0,0,800,253
242.4,NaN,NaN,NaN,724,100,285,0,0,800,253
242.45,NaN,NaN,NaN,724,100,285,0,0,800,253
242.5,NaN,NaN,NaN,724,100,285,0,0,800,253
242.55,NaN,NaN,NaN,724,100,285,0,0,800,253
242.6,NaN,NaN,NaN,724,100,285,0,0,800,253
242.65,NaN,NaN,NaN,724,100,285,0,0,800,253
242.7,NaN,NaN,NaN,724,100,285,0,0,800,253
242.75,NaN,NaN,NaN,724,100,285,0,0,800,253
242.8,NaN,NaN,NaN,724,100,285,0,0,800,253
242.85,NaN,NaN,NaN,724,100,285,0,0,800,253
242.9,NaN,NaN,NaN,724,100,285,0,0,800,253
242.95,NaN,NaN,NaN,724,100,285,0,0,800,253
243,NaN,NaN,NaN,724,100,285,0,0,800,253
243.05,NaN,NaN,NaN,724,100,285,0,0,800,253
243.1,NaN,NaN,NaN,724,100,285,0,0,800,253
243.15,NaN,NaN,NaN,724,100,285,0,0,800,253
243.2,NaN,NaN,NaN,724,100,285,0,0,800,253
243.25,NaN,NaN,NaN,724,100,285,0,0,800,253
243.3,NaN,NaN,NaN,724,100,285,0,0,800,253
243.35,NaN,NaN,NaN,724,100,285,0,0,800,253
243.4,NaN,NaN,NaN,724,100,285,0,0,800,253
243.45,NaN,NaN,NaN,724,100,285,0,0,800,253
243.5,NaN,NaN,NaN,724,100,285,0,0,800,253
243.55,NaN,NaN,NaN,724,100,285,0,0,800,253
243.6,NaN,NaN,NaN,724,100,285,0,0,800,253
243.65,NaN,NaN,NaN,724,100,285,0,0,800,253
243.7,NaN,NaN,NaN,724,100,285,0,0,800,253
243.75,NaN,NaN,NaN,724,100,285,0,0,800,253
243.8,NaN,NaN,NaN,724,100,285,0,0,800,253
243.85,NaN,NaN,NaN,724,100,285,0,0,800,253
243.9,NaN,NaN,NaN,724,100,285,0,0,800,253
243.95,NaN,NaN,NaN,724,100,285,0,0,800,253
244,NaN,NaN,NaN,724,100,285,0,0,800,253
244.05,NaN,NaN,NaN,724,100,285,0,0,800,253
244.1,NaN,NaN,NaN,724,100,285,0,0,800,253
244.15,NaN,NaN,NaN,724,100,285,0,0,800,253
244.2,NaN,NaN,NaN,724,100,285,0,0,800,253
244.25,NaN,NaN,NaN,724,100,285,0,0,800,253
244.3,NaN,NaN,NaN,724,100,285,0,0,800,253
244.35,NaN,NaN,NaN,724,100,285,0,0,800,253
244.4,NaN,NaN,NaN,724,100,285,0,0,800,253
244.45,NaN,NaN,NaN,724,100,285,0,0,800,253
244.5,NaN,NaN,NaN,724,100,285,0,0,800,253
244.55,NaN,NaN,NaN,724,100,285,0,0,800,253
244.6,NaN,NaN,NaN,724,100,285,0,0,800,253
244.65,NaN,NaN,NaN,724,100,285,0,0,800,253
244.7,NaN,NaN,NaN,724,100,285,0,0,800,253
244.75,NaN,NaN,NaN,724,100,285,0,0,800,253
244.8,NaN,NaN,NaN,724,100,285,0,0,800,253
244.85,NaN,NaN,NaN,724,100,285,0,0,800,253
244.9,NaN,NaN,NaN,724,100,285,0,0,800,253
244.95,NaN,NaN,NaN,724,100,285,0,0,800,253
245,NaN,NaN,NaN,724,100,285,0,0,800,253
245.05,NaN,NaN,NaN,724,100,285,0,0,800,253
245.1,NaN,NaN,NaN,724,100,285,0,0,800,253
245.15,NaN,NaN,NaN,724,100,285,0,0,800,253
245.2,NaN,NaN,NaN,724,100,285,0,0,800,253
245.25,NaN,NaN,NaN,724,100,285,0,0,800,253
245.3,NaN,NaN,NaN,724,100,285,0,0,800,253
245.35,NaN,NaN,NaN,724,100,285,0,0,800,253
245.4,NaN,NaN,NaN,724,100,285,0,0,800,253
245.45,NaN,NaN,NaN,724,100,285,0,0,800,253
245.5,NaN,NaN,NaN,724,100,285,0,0,800,253
245.55,NaN,NaN,NaN,724,100,285,0,0,800,253
245.6,NaN,NaN,NaN,724,100,285,0,0,800,253
245.65,NaN,NaN,NaN,724,100,285,0,0,800,253
245.7,NaN,NaN,NaN,724,100,285,0,0,800,253
245.75,NaN,NaN,NaN,724,100,285,0,0,800,253
245.8,NaN,NaN,NaN,724,100,285,0,0,800,253
245.85,NaN,NaN,NaN,724,100,285,0,0,800,253
245.9,NaN,NaN,NaN,724,100,285,0,0,800,253
245.95,NaN,NaN,NaN,724,100,285,0,0,800,253
246,NaN,NaN,NaN,724,100,285,0,0,800,253
246.05,NaN,NaN,NaN,724,100,285,0,0,800,253
246.1,NaN,NaN,NaN,724,100,285,0,0,800,253
246.15,NaN,NaN,NaN,724,100,285,0,0,800,253
246.2,NaN,NaN,NaN,724,100,285,0,0,800,253
246.25,NaN,NaN,NaN,724,100,285,0,0,800,253
246.3,NaN,NaN,NaN,724,100,285,0,0,800,253
246.35,NaN,NaN,NaN,724,100,285,0,0,800,253
246.4,NaN,NaN,NaN,724,100,285,0,0,800,253
246.45,NaN,NaN,NaN,724,100,285,0,0,800,253
246.5,NaN,NaN,NaN,724,100,285,0,0,800,253
246.55,NaN,NaN,NaN,724,100,285,0,0,800,253
246.6,NaN,NaN,NaN,724,100,285,0,0,800,253
246.65,NaN,NaN,NaN,724,100,285,0,0,800,253
246.7,NaN,NaN,NaN,724,100,285,0,0,800,253
246.75,NaN,NaN,NaN,724,100,285,0,0,800,253
246.8,NaN,NaN,NaN,724,100,285,0,0,800,253
246.85,NaN,NaN,NaN,724,100,285,0,0,800,253
246.9,NaN,NaN,NaN,724,100,285,0,0,800,253
246.95,NaN,NaN,NaN,724,100,285,0,0,800,253
247,NaN,NaN,NaN,724,100,285,0,0,800,253
247.05,NaN,NaN,NaN,724,100,285,0,0,800,253
247.1,NaN,NaN,NaN,724,100,285,0,0,800,253
247.15,NaN,NaN,NaN,724,100,285,0,0,800,253
247.2,NaN,NaN,NaN,724,100,285,0,0,800,253
247.25,NaN,NaN,NaN,724,100,285,0,0,800,253
247.3,NaN,NaN,NaN,724,100,285,0,0,800,253
247.35,NaN,NaN,NaN,724,100,285,0,0,800,253
247.4,NaN,NaN,NaN,724,100,285,0,0,800,253
247.45,NaN,NaN,NaN,724,100,285,0,0,800,253
247.5,NaN,NaN,NaN,724,100,285,0,0,800,253
247.55,NaN,NaN,NaN,724,100,285,0,0,800,253
247.6,NaN,NaN,NaN,724,100,285,0,0,800,253
247.65,NaN,NaN,NaN,724,100,285,0,0,800,253
247.7,NaN,NaN,NaN,724,100,285,0,0,800,253
247.75,NaN,NaN,NaN,724,100,285,0,0,800,253
247.8,NaN,NaN,NaN,724,100,285,0,0,800,253
247.85,NaN,NaN,NaN,724,100,285,0,0,800,253
247.9,NaN,NaN,NaN,724,100,285,0,0,800,253
247.95,NaN,NaN,NaN,724,100,285,0,0,800,253
248,NaN,NaN,NaN,724,100,285,0,0,800,253
248.05,NaN,NaN,NaN,724,100,285,0,0,800,253
248.1,NaN,NaN,NaN,724,100,285,0,0,800,253
248.15,NaN,NaN,NaN,724,100,285,0,0,800,253
248.2,NaN,NaN,NaN,724,100,285,0,0,800,253
248.25,NaN,NaN,NaN,724,100,285,0,0,800,253
248.3,NaN,NaN,NaN,724,100,285,0,0,800,253
248.35,NaN,NaN,NaN,724,100,285,0,0,800,253
248.4,NaN,NaN,NaN,724,100,285,0,0,800,253
248.45,NaN,NaN,NaN,724,100,285,0,0,800,253
248.5,NaN,NaN,NaN,724,100,285,0,0,800,253
248.55,NaN,NaN,NaN,724,100,285,0,0,800,253
248.6,NaN,NaN,NaN,724,100,285,0,0,800,253
248.65,NaN,NaN,NaN,724,100,285,0,0,800,253
248.7,NaN,NaN,NaN,724,100,285,0,0,800,253
248.75,NaN,NaN,NaN,724,100,285,0,0,800,253
248.8,NaN,NaN,NaN,724,100,285,0,0,800,253
248.85,NaN,NaN,NaN,724,100,285,0,0,800,253
248.9,NaN,NaN,NaN,724,100,285,0,0,800,253
248.95,NaN,NaN,NaN,724,100,285,0,0,800,253
249,NaN,NaN,NaN,724,100,285,0,0,800,253
249.05,NaN,NaN,NaN,724,100,285,0,0,800,253
249.1,NaN,NaN,NaN,724,100,285,0,0,800,253
249.15,NaN,NaN,NaN,724,100,285,0,0,800,253
249.2,NaN,NaN,NaN,724,100,285,0,0,800,253
249.25,NaN,NaN,NaN,724,100,285,0,0,800,253
249.3,NaN,NaN,NaN,724,100,285,0,0,800,253
249.35,NaN,NaN,NaN,724,100,285,0,0,800,253
249.4,NaN,NaN,NaN,724,100,285,0,0,800,253
249.45,NaN,NaN,NaN,724,100,285,0,0,800,253
249.5,NaN,NaN,NaN,724,100,285,0,0,800,253
249.55,NaN,NaN,NaN,724,100,285,0,0,800,253
249.6,NaN,NaN,NaN,724,100,285,0,0,800,253
249.65,NaN,NaN,NaN,724,100,285,0,0,800,253
249.7,NaN,NaN,NaN,724,100,285,0,0,800,253
249.75,NaN,NaN,NaN,724,100,285,0,0,800,253
249.8,NaN,NaN,NaN,724,100,285,0,0,800,253
249.85,NaN,NaN,NaN,724,100,285,0,0,800,253
249.9,NaN,NaN,NaN,724,100,285,0,0,800,253
249.95,NaN,NaN,NaN,724,100,285,0,0,800,253
250,NaN,NaN,NaN,724,100,285,0,0,800,253
250.05,NaN,NaN,NaN,724,100,285,0,0,800,253
250.1,NaN,NaN,NaN,724,100,285,0,0,800,253
250.15,NaN,NaN,NaN,724,100,285,0,0,800,253
250.2,NaN,NaN,NaN,724,100,285,0,0,800,253
250.25,NaN,NaN,NaN,724,100,285,0,0,800,253
250.3,NaN,NaN,NaN,724,100,285,0,0,800,253
250.35,NaN,NaN,NaN,724,100,285,0,0,800,253
250.4,NaN,NaN,NaN,724,100,285,0,0,800,253
250.45,NaN,NaN,NaN,724,100,285,0,0,800,253
250.5,NaN,NaN,NaN,724,100,285,0,0,800,253
250.55,NaN,NaN,NaN,724,100,285,0,0,800,253
250.6,NaN,NaN,NaN,724,100,285,0,0,800,253
250.65,NaN,NaN,NaN,724,100,285,0,0,800,253
250.7,NaN,NaN,NaN,724,100,285,0,0,800,253
250.75,NaN,NaN,NaN,724,100,285,0,0,800,253
250.8,NaN,NaN,NaN,724,100,285,0,0,800,253
250.85,NaN,NaN,NaN,724,100,285,0,0,800,253
250.9,NaN,NaN,NaN,724,100,285,0,0,800,253
250.95,NaN,NaN,NaN,724,100,285,0,0,800,253
251,NaN,NaN,NaN,724,100,285,0,0,800,253
251.05,NaN,NaN,NaN,724,100,285,0,0,800,253
251.1,NaN,NaN,NaN,724,100,285,0,0,800,253
251.15,NaN,NaN,NaN,724,100,285,0,0,800,253
251.2,NaN,NaN,NaN,724,100,285,0,0,800,253
251.25,NaN,NaN,NaN,724,100,285,0,0,800,253
251.3,NaN,NaN,NaN,724,100,285,0,0,800,253
251.35,NaN,NaN,NaN,724,100,285,0,0,800,253
251.4,NaN,NaN,NaN,724,100,285,0,0,800,253
251.45,NaN,NaN,NaN,724,100,285,0,0,800,253
251.5,NaN,NaN,NaN,724,100,285,0,0,800,253
251.55,NaN,NaN,NaN,724,100,285,0,0,800,253
251.6,NaN,NaN,NaN,724,100,285,0,0,800,253
251.65,NaN,NaN,NaN,724,100,285,0,0,800,253
251.7,NaN,NaN,NaN,724,100,285,0,0,800,253
251.75,NaN,NaN,NaN,724,100,285,0,0,800,253
251.8,NaN,NaN,NaN,724,100,285,0,0,800,253
251.85,NaN,NaN,NaN,724,100,285,0,0,800,253
251.9,NaN,NaN,NaN,724,100,285,0,0,800,253
251.95,NaN,NaN,NaN,724,100,285,0,0,800,253
252,NaN,NaN,NaN,724,100,285,0,0,800,253
252.05,NaN,NaN,NaN,724,100,285,0,0,800,253
252.1,NaN,NaN,NaN,724,100,285,0,0,800,253
252.15,NaN,NaN,NaN,724,100,285,0,0,800,253
252.2,NaN,NaN,NaN,724,100,285,0,0,800,253
252.25,NaN,NaN,NaN,724,100,285,0,0,800,253
252.3,NaN,NaN,NaN,724,100,285,0,0,800,253
252.35,NaN,NaN,NaN,724,100,285,0,0,800,253
252.4,NaN,NaN,NaN,724,100,285,0,0,800,253
252.45,NaN,NaN,NaN,724,100,285,0,0,800,253
252.5,NaN,NaN,NaN,724,100,285,0,0,800,253
252.55,NaN,NaN,NaN,724,100,285,0,0,800,253
252.6,NaN,NaN,NaN,724,100,285,0,0,800,253
252.65,NaN,NaN,NaN,724,100,285,0,0,800,253
252.7,NaN,NaN,NaN,724,100,285,0,0,800,253
252.75,NaN,NaN,NaN,724,100,285,0,0,800,253
252.8,NaN,NaN,NaN,724,100,285,0,0,800,253
252.85,NaN,NaN,NaN,724,100,285,0,0,800,253
252.9,NaN,NaN,NaN,724,100,285,0,0,800,253
252.95,NaN,NaN,NaN,724,100,285,0,0,800,253
253,NaN,NaN,NaN,724,100,285,0,0,800,253
253.05,NaN,NaN,NaN,724,100,285,0,0,800,253
253.1,NaN,NaN,NaN,724,100,285,0,0,800,253
253.15,NaN,NaN,NaN,724,100,285,0,0,800,253
253.2,NaN,NaN,NaN,724,100,285,0,0,800,253
253.25,NaN,NaN,NaN,724,100,285,0,0,800,253
253.3,NaN,NaN,NaN,724,100,285,0,0,800,253
253.35,NaN,NaN,NaN,724,100,285,0,0,800,253
253.4,NaN,NaN,NaN,724,100,285,0,0,800,253
253.45,NaN,NaN,NaN,724,100,285,0,0,800,253
253.5,NaN,NaN,NaN,724,100,285,0,0,800,253
253.55,NaN,NaN,NaN,724,100,285,0,0,800,253
253.6,NaN,NaN,NaN,724,100,285,0,0,800,253
253.65,NaN,NaN,NaN,724,100,285,0,0,800,253
253.7,NaN,NaN,NaN,724,100,285,0,0,800,253
253.75,NaN,NaN,NaN,724,100,285,0,0,800,253
253.8,NaN,NaN,NaN,724,100,285,0,0,800,253
253.85,NaN,NaN,NaN,724,100,285,0,0,800,253
253.9,NaN,NaN,NaN,724,100,285,0,0,800,253
253.95,NaN,NaN,NaN,724,100,285,0,0,800,253
254,NaN,NaN,NaN,724,100,285,0,0,800,253
254.05,NaN,NaN,NaN,724,100,285,0,0,800,253
254.1,NaN,NaN,NaN,724,100,285,0,0,800,253
254.15,NaN,NaN,NaN,724,100,285,0,0,800,253
254.2,NaN,NaN,NaN,724,100,285,0,0,800,253
254.25,NaN,NaN,NaN,724,100,285,0,0,800,253
254.3,NaN,NaN,NaN,724,100,285,0,0,800,253
254.35,NaN,NaN,NaN,724,100,285,0,0,800,253
254.4,NaN,NaN,NaN,724,100,285,0,0,800,253
254.45,NaN,NaN,NaN,724,100,285,0,0,800,253
254.5,NaN,NaN,NaN,724,100,285,0,0,800,253
254.55,NaN,NaN,NaN,724,100,285,0,0,800,253
254.6,NaN,NaN,NaN,724,100,285,0,0,800,253
254.65,NaN,NaN,NaN,724,100,285,0,0,800,253
254.7,NaN,NaN,NaN,724,100,285,0,0,800,253
254.75,NaN,NaN,NaN,724,100,285,0,0,800,253
254.8,NaN,NaN,NaN,724,100,285,0,0,800,253
254.85,NaN,NaN,NaN,724,100,285,0,0,800,253
254.9,NaN,NaN,NaN,724,100,285,0,0,800,253
254.95,NaN,NaN,NaN,724,100,285,0,0,800,253
255,NaN,NaN,NaN,724,100,285,0,0,800,253
255.05,NaN,NaN,NaN,724,100,285,0,0,800,253
255.1,NaN,NaN,NaN,724,100,285,0,0,800,253
255.15,NaN,NaN,NaN,724,100,285,0,0,800,253
255.2,NaN,NaN,NaN,724,100,285,0,0,800,253
255.25,NaN,NaN,NaN,724,100,285,0,0,800,253
255.3,NaN,NaN,NaN,724,100,285,0,0,800,253
255.35,NaN,NaN,NaN,724,100,285,0,0,800,253
255.4,NaN,NaN,NaN,724,100,285,0,0,800,253
255.45,NaN,NaN,NaN,724,100,285,0,0,800,253
255.5,NaN,NaN,NaN,724,100,285,0,0,800,253
255.55,NaN,NaN,NaN,724,100,285,0,0,800,253
255.6,NaN,NaN,NaN,724,100,285,0,0,800,253
255.65,NaN,NaN,NaN,724,100,285,0,0,800,253
255.7,NaN,NaN,NaN,724,100,285,0,0,800,253
255.75,NaN,NaN,NaN,724,100,285,0,0,800,253
255.8,NaN,NaN,NaN,724,100,285,0,0,800,253
255.85,NaN,NaN,NaN,724,100,285,0,0,800,253
255.9,NaN,NaN,NaN,724,100,285,0,0,800,253
255.95,NaN,NaN,NaN,724,100,285,0,0,800,253
256,NaN,NaN,NaN,724,100,285,0,0,800,253
256.05,NaN,NaN,NaN,724,100,285,0,0,800,253
256.1,NaN,NaN,NaN,724,100,285,0,0,800,253
256.15,NaN,NaN,NaN,724,100,285,0,0,800,253
256.2,NaN,NaN,NaN,724,100,285,0,0,800,253
256.25,NaN,NaN,NaN,724,100,285,0,0,800,253
256.3,NaN,NaN,NaN,724,100,285,0,0,800,253
256.35,NaN,NaN,NaN,724,100,285,0,0,800,253
256.4,NaN,NaN,NaN,724,100,285,0,0,800,253
256.45,NaN,NaN,NaN,724,100,285,0,0,800,253
256.5,NaN,NaN,NaN,724,100,285,0,0,800,253
256.55,NaN,NaN,NaN,724,100,285,0,0,800,253
256.6,NaN,NaN,NaN,724,100,285,0,0,800,253
256.65,NaN,NaN,NaN,724,100,285,0,0,800,253
256.7,NaN,NaN,NaN,724,100,285,0,0,800,253
256.75,NaN,NaN,NaN,724,100,285,0,0,800,253
256.8,NaN,NaN,NaN,724,100,285,0,0,800,253
256.85,NaN,NaN,NaN,724,100,285,0,0,800,253
256.9,NaN,NaN,NaN,724,100,285,0,0,800,253
256.95,NaN,NaN,NaN,724,100,285,0,0,800,253
257,NaN,NaN,NaN,724,100,285,0,0,800,253
257.05,NaN,NaN,NaN,724,100,285,0,0,800,253
257.1,NaN,NaN,NaN,724,100,285,0,0,800,253
257.15,NaN,NaN,NaN,724,100,285,0,0,800,253
257.2,NaN,NaN,NaN,724,100,285,0,0,800,253
257.25,NaN,NaN,NaN,724,100,285,0,0,800,253
257.3,NaN,NaN,NaN,724,100,285,0,0,800,253
257.35,NaN,NaN,NaN,724,100,285,0,0,800,253
257.4,NaN,NaN,NaN,724,100,285,0,0,800,253
257.45,NaN,NaN,NaN,724,100,285,0,0,800,253
257.5,NaN,NaN,NaN,724,100,285,0,0,800,253
257.55,NaN,NaN,NaN,724,100,285,0,0,800,253
257.6,NaN,NaN,NaN,724,100,285,0,0,800,253
257.65,NaN,NaN,NaN,724,100,285,0,0,800,253
257.7,NaN,NaN,NaN,724,100,285,0,0,800,253
257.75,NaN,NaN,NaN,724,100,285,0,0,800,253
257.8,NaN,NaN,NaN,724,100,285,0,0,800,253
257.85,NaN,NaN,NaN,724,100,285,0,0,800,253
257.9,NaN,NaN,NaN,724,100,285,0,0,800,253
257.95,NaN,NaN,NaN,724,100,285,0,0,800,253
258,NaN,NaN,NaN,724,100,285,0,0,800,253
258.05,NaN,NaN,NaN,724,100,285,0,0,800,253
258.1,NaN,NaN,NaN,724,100,285,0,0,800,253
258.15,NaN,NaN,NaN,724,100,285,0,0,800,253
258.2,NaN,NaN,NaN,724,100,285,0,0,800,253
258.25,NaN,NaN,NaN,724,100,285,0,0,800,253
258.3,NaN,NaN,NaN,724,100,285,0,0,800,253
258.35,NaN,NaN,NaN,724,100,285,0,0,800,253
258.4,NaN,NaN,NaN,724,100,285,0,0,800,253
258.45,NaN,NaN,NaN,724,100,285,0,0,800,253
258.5,NaN,NaN,NaN,724,100,285,0,0,800,253
258.55,NaN,NaN,NaN,724,100,285,0,0,800,253
258.6,NaN,NaN,NaN,724,100,285,0,0,800,253
258.65,NaN,NaN,NaN,724,100,285,0,0,800,253
258.7,NaN,NaN,NaN,724,100,285,0,0,800,253
258.75,NaN,NaN,NaN,724,100,285,0,0,800,253
258.8,NaN,NaN,NaN,724,100,285,0,0,800,253
258.85,NaN,NaN,NaN,724,100,285,0,0,800,253
258.9,NaN,NaN,NaN,724,100,285,0,0,800,253
258.95,NaN,NaN,NaN,724,100,285,0,0,800,253
259,NaN,NaN,NaN,724,100,285,0,0,800,253
259.05,NaN,NaN,NaN,724,100,285,0,0,800,253
259.1,NaN,NaN,NaN,724,100,285,0,0,800,253
259.15,NaN,NaN,NaN,724,100,285,0,0,800,253
259.2,NaN,NaN,NaN,724,100,285,0,0,800,253
259.25,NaN,NaN,NaN,724,100,285,0,0,800,253
259.3,NaN,NaN,NaN,724,100,285,0,0,800,253
259.35,NaN,NaN,NaN,724,100,285,0,0,800,253
259.4,NaN,NaN,NaN,724,100,285,0,0,800,253
259.45,NaN,NaN,NaN,724,100,285,0,0,800,253
259.5,NaN,NaN,NaN,724,100,285,0,0,800,253
259.55,NaN,NaN,NaN,724,100,285,0,0,800,253
259.6,NaN,NaN,NaN,724,100,285,0,0,800,253
259.65,NaN,NaN,NaN,724,100,285,0,0,800,253
259.7,NaN,NaN,NaN,724,100,285,0,0,800,253
259.75,NaN,NaN,NaN,724,100,285,0,0,800,253
259.8,NaN,NaN,NaN,724,100,285,0,0,800,253
259.85,NaN,NaN,NaN,724,100,285,0,0,800,253
259.9,NaN,NaN,NaN,724,100,285,0,0,800,253
259.95,NaN,NaN,NaN,724,100,285,0,0,800,253
260,NaN,NaN,NaN,724,100,285,0,0,800,253
260.05,NaN,NaN,NaN,724,100,285,0,0,800,253
260.1,NaN,NaN,NaN,724,100,285,0,0,800,253
260.15,NaN,NaN,NaN,724,100,285,0,0,800,253
260.2,NaN,NaN,NaN,724,100,285,0,0,800,253
260.25,NaN,NaN,NaN,724,100,285,0,0,800,253
260.3,NaN,NaN,NaN,724,100,285,0,0,800,253
260.35,NaN,NaN,NaN,724,100,285,0,0,800,253
260.4,NaN,NaN,NaN,724,100,285,0,0,800,253
260.45,NaN,NaN,NaN,724,100,285,0,0,800,253
260.5,NaN,NaN,NaN,724,100,285,0,0,800,253
260.55,NaN,NaN,NaN,724,100,285,0,0,800,253
